수목명,수목위도,수목경도
살구나무,37.56980515,127.0651932
단풍나무,37.5743995,127.0703692
양버즘나무,37.57159286,127.0723289
목련,37.58537674,127.034874
산딸나무,37.58534622,127.0348816
산수유,37.58534622,127.0349197
감나무,37.58533859,127.0349121
단풍나무,37.5743995,127.0703692
살구나무,37.56362534,127.0680161
살구나무,37.56979752,127.065155
살구나무,37.56362915,127.0680313
단풍나무,37.57438263,127.0703297
단풍나무,37.57155683,127.0723157
느티나무,37.57438039,127.0703193
살구나무,37.56981659,127.0651398
단풍나무,37.57154708,127.0722911
느티나무,37.57438228,127.0702485
잣나무,37.56977844,127.0651321
소나무,37.57440932,127.0702337
참나무,37.57439014,127.0702794
단풍나무,37.57155368,127.072278
잣나무,37.56978989,127.0651093
잣나무,37.5635643,127.0680542
잣나무,37.56357193,127.0680389
잣나무,37.56357956,127.0680237
단풍나무,37.57156944,127.0722919
잣나무,37.56358719,127.0679855
잣나무,37.58502579,127.0347519
잣나무,37.58498764,127.0347595
잣나무,37.5850563,127.034729
소나무,37.58494949,127.0347595
잣나무,37.56980515,127.0651093
소나무,37.57443491,127.0701907
양버즘나무,37.57160626,127.0722457
소나무,37.57444845,127.0701482
살구나무,37.56981277,127.0651321
잣나무,37.56358719,127.0680008
소나무,37.57443559,127.0701553
소나무,37.57442692,127.0701515
잣나무,37.563591,127.0679779
잣나무,37.56359482,127.0679626
이팝나무,37.57153568,127.0722513
잣나무,37.56360245,127.067955
잣나무,37.56360626,127.0679398
잣나무,37.56361389,127.0679245
소나무,37.57439653,127.0701272
단풍나무,37.56982422,127.0651245
참나무,37.5744366,127.0703012
이팝나무,37.5715387,127.072224
단풍나무,37.56984329,127.0651245
참나무,37.5744494,127.0703068
참나무,37.57444602,127.0703055
단풍나무,37.56983566,127.0651016
이팝나무,37.571571,127.0721901
팽나무,37.57443698,127.07036
잣나무,37.56980133,127.0650864
잣나무,37.57448509,127.0702657
잣나무,37.5698204,127.0650787
양버즘나무,37.5715863,127.0722224
잣나무,37.57448509,127.0702657
잣나무,37.57448763,127.0702809
잣나무,37.56981277,127.0650635
잣나무,37.5744925,127.0703022
목련,37.56372452,127.0682449
잣나무,37.56983566,127.0650635
단풍나무,37.56511669,127.0643643
잣나무,37.57448346,127.0703489
잣나무,37.57448492,127.0703617
은행나무,37.57155961,127.0721281
단풍나무,37.56513774,127.0643121
목련,37.56373596,127.068161
목련,37.56375885,127.0681229
칠엽수,37.56374359,127.0680466
칠엽수,37.56371689,127.0680389
칠엽수,37.56369019,127.0680161
잣나무,37.57446464,127.0703728
벚나무,37.56362534,127.0680466
벚나무,37.56362534,127.0680771
벚나무,37.56368256,127.0681839
단풍나무,37.56519254,127.0643381
벚나무,37.56365967,127.0681763
잣나무,37.57449329,127.0703927
잣나무,37.5698204,127.0650482
느티나무,37.56520061,127.0642735
잣나무,37.57449217,127.0703921
칠엽수,37.57152072,127.0721456
잣나무,37.57446519,127.0704275
잣나무,37.56983566,127.0650558
모과나무,37.57447853,127.0704303
잣나무,37.57448753,127.0704404
은행나무,37.57152959,127.0721054
단풍나무,37.56518353,127.0643639
잣나무,37.56982803,127.0650406
잣나무,37.57449316,127.0704408
은행나무,37.56519036,127.0643399
느티나무,37.57151231,127.0721205
잣나무,37.56985092,127.0650406
단풍나무,37.56522348,127.0642957
칠엽수,37.57150246,127.0721149
잣나무,37.56983185,127.0650253
칠엽수,37.57147318,127.0721064
은행나무,37.571522,127.0720904
잣나무,37.56983566,127.0650101
은행나무,37.57147996,127.0720744
느티나무,37.56530497,127.0642728
잣나무,37.56985092,127.0650253
은행나무,37.56511728,127.06425
잣나무,37.56987,127.065033
은행나무,37.57144919,127.0720545
산수유,37.56986618,127.0650787
단풍나무,37.56375504,127.0683289
단풍나무,37.56375885,127.0683365
단풍나무,37.56378174,127.0683441
산수유,37.56988525,127.0650787
산수유,37.56987762,127.0650558
은행나무,37.57145226,127.0720781
잣나무,37.56516055,127.0642047
은행나무,37.56378937,127.0683289
느티나무,37.56982422,127.0652161
느티나무,37.56381607,127.0682678
은행나무,37.56516452,127.0641892
은행나무,37.57143422,127.0721102
은행나무,37.56983948,127.0652771
잣나무,37.56519875,127.0641382
은행나무,37.57144472,127.0721423
은행나무,37.56989288,127.0653305
은행나무,37.57143193,127.0721715
잣나무,37.56521189,127.0641335
느티나무,37.57001114,127.0653
살구나무,37.56383896,127.0681839
뽕나무,37.56383514,127.0681763
뽕나무,37.56381989,127.068161
잣나무,37.56522618,127.0640986
은행나무,37.57142216,127.0721924
은행나무,37.56998444,127.0653687
은행나무,37.5700531,127.0653458
잣나무,37.56523068,127.0641043
은행나무,37.5714155,127.0722188
은행나무,37.57008743,127.0652924
잣나무,37.56521739,127.0640961
은행나무,37.56385803,127.0681458
은행나무,37.56522052,127.0640806
살구나무,37.56386185,127.0681381
살구나무,37.56386948,127.0681305
살구나무,37.56387329,127.0681152
은행나무,37.56388092,127.0681076
은행나무,37.57140573,127.072232
은행나무,37.57012177,127.0652542
잣나무,37.56527873,127.064042
은행나무,37.57011414,127.0652313
양버즘나무,37.57139971,127.0722565
잣나무,37.57011032,127.0652084
잣나무,37.56527028,127.0640299
은행나무,37.57009125,127.0651855
잣나무,37.56528243,127.0640339
소나무,37.57140132,127.0722769
은행나무,37.57004166,127.0651627
잣나무,37.56528771,127.0639939
중국단풍,37.5638237,127.0680618
중국단풍,37.56383133,127.0680542
목련,37.5638237,127.0680695
살구나무,37.56386566,127.0680847
살구나무,37.56388092,127.0680695
소나무,37.57000351,127.0651245
은행나무,37.5713863,127.0722879
느티나무,37.56530794,127.0640673
소나무,37.57139449,127.0723116
잣나무,37.56990433,127.0650787
단풍나무,37.56530642,127.0640999
은행나무,37.57138098,127.0723012
복숭아나무,37.56992722,127.0650864
살구나무,37.5700264,127.065155
감나무,37.57137533,127.0723318
살구나무,37.56388474,127.0680466
모감주나무,37.56389236,127.0680161
단풍나무,37.5652638,127.0641065
모감주나무,37.56390762,127.0679932
향나무,37.56391144,127.0679474
은행나무,37.56995392,127.0650711
모감주나무,37.56388855,127.0679245
은행나무,37.5699234,127.0650558
양버즘나무,37.57137076,127.0723686
산수유,37.5652974,127.0641385
은행나무,37.56988907,127.0650253
산수유,37.56528388,127.0641338
은행나무,37.56985855,127.0650101
산수유,37.56528388,127.0641347
산수유,37.56528312,127.0641413
은행나무,37.57136286,127.072404
산수유,37.56527368,127.0641564
단풍나무,37.56521089,127.0641738
산수유,37.57135833,127.0724361
단풍나무,37.56524057,127.0642002
양버즘나무,37.5788765,127.0496216
산수유,37.57134557,127.0724333
단풍나무,37.56522329,127.064221
산수유,37.57135906,127.0724672
잣나무,37.57888794,127.0495911
느티나무,37.56533458,127.064331
은행나무,37.57133761,127.0724572
잣나무,37.57888412,127.0495682
은행나무,37.57134379,127.0724951
느티나무,37.56541726,127.064395
양버즘나무,37.57885361,127.0495605
느티나무,37.57152296,127.0721805
잣나무,37.5788765,127.0495377
단풍나무,37.5654256,127.0645622
잣나무,37.57887268,127.0495148
단풍나무,37.56541216,127.064625
은행나무,37.56538814,127.0646062
느티나무,37.57149966,127.0722059
잣나무,37.57886124,127.0494995
잣나무,37.56536263,127.0645864
잣나무,37.57884216,127.0494766
잣나무,37.57885742,127.0494614
잣나무,37.56534965,127.0645487
잣나무,37.57885742,127.0494461
느티나무,37.57136581,127.0725444
단풍나무,37.57884979,127.0494308
잣나무,37.56534515,127.0645543
느티나무,37.5714086,127.0725548
잣나무,37.565329,127.0645118
단풍나무,37.57883835,127.0494232
잣나무,37.56531848,127.0645165
단풍나무,37.57883072,127.0494385
은행나무,37.56528321,127.0644859
은행나무,37.56521792,127.0644293
단풍나무,37.56547363,127.0645228
은행나무,37.5654778,127.0644492
양버즘나무,37.57883835,127.0495148
느티나무,37.56547741,127.0644746
양버즘나무,37.57885742,127.0496597
느티나무,37.56551317,127.0643089
양버즘나무,37.57880783,127.0496368
은행나무,37.56558188,127.0642995
느티나무,37.56549193,127.0642235
잣나무,37.57879639,127.0496216
느티나무,37.56544778,127.0642336
잣나무,37.57880783,127.0496063
산수유,37.57876968,127.0495987
산수유,37.57878494,127.0495758
산수유,37.57880402,127.0495911
잣나무,37.57877731,127.0495682
양버즘나무,37.57876968,127.0495605
산수유,37.57876205,127.0495911
잣나무,37.57873917,127.0495758
잣나무,37.57873535,127.0495682
벚나무,37.57872009,127.0495605
벚나무,37.57872772,127.04953
잣나무,37.5787468,127.0495071
대추나무,37.57875443,127.0494843
은행나무,37.5787735,127.049469
단풍나무,37.5788269,127.0494537
단풍나무,37.57881927,127.0494232
단풍나무,37.57875443,127.0494385
단풍나무,37.57877731,127.0494385
양버즘나무,37.5787735,127.0494156
양버즘나무,37.57151403,127.0727742
향나무,37.57150765,127.0727667
향나무,37.57148313,127.0727549
향나무,37.57145509,127.0727429
향나무,37.57145809,127.0727442
향나무,37.57145904,127.0727267
향나무,37.57142604,127.0727245
향나무,37.57142154,127.0727155
향나무,37.57140763,127.0727155
향나무,37.57138865,127.0727063
향나무,37.57134357,127.0726978
향나무,37.57131881,127.072676
향나무,37.57131251,127.0726665
향나무,37.57128759,127.0726592
양버즘나무,37.57133957,127.0726799
은행나무,37.5714265,127.0726418
모감주나무,37.57146945,127.0726985
느티나무,37.57145744,127.0726919
향나무,37.57146796,127.0726786
향나무,37.57143795,127.0726815
느티나무,37.5714415,127.0726608
소나무,37.56536623,127.0641279
느티나무,37.57143944,127.0726626
소나무,37.56536472,127.064138
소나무,37.56536247,127.0641373
느티나무,37.57142159,127.0726904
소나무,37.56536397,127.0641444
소나무,37.56535645,127.0641671
느티나무,37.57143023,127.0726738
소나무,37.56540938,127.0641728
소나무,37.56537597,127.0641675
측백나무,37.56531524,127.064009
측백나무,37.56531158,127.0640071
측백나무,37.56532763,127.0640241
측백나무,37.56532237,127.0640353
측백나무,37.56534907,127.0640292
측백나무,37.56533404,127.0640574
측백나무,37.56534757,127.064031
측백나무,37.56534837,127.0640432
측백나무,37.56535363,127.0640518
측백나무,37.56538741,127.0640568
측백나무,37.56539291,127.0640756
측백나무,37.56538764,127.0640935
측백나무,37.56541618,127.0640775
측백나무,37.5653831,127.0640789
측백나무,37.56540038,127.0640742
측백나무,37.56540048,127.0640816
측백나무,37.56542974,127.064101
측백나무,37.56543276,127.0640839
측백나무,37.56541774,127.0640886
측백나무,37.56543348,127.0641034
측백나무,37.56540306,127.0641025
측백나무,37.56542107,127.0641332
전나무,37.56543836,127.0641599
측백나무,37.56546803,127.0641713
단풍나무,37.56549675,127.0641932
측백나무,37.56549383,127.0641885
측백나무,37.56553663,127.0641914
단풍나무,37.56553212,127.0641951
측백나무,37.56553125,127.0642006
측백나무,37.56551886,127.064208
측백나무,37.56555038,127.0642171
측백나무,37.5655498,127.0642171
측백나무,37.5655498,127.0642171
측백나무,37.56556851,127.064262
